origin|month|cause|avg_minutes|rank_pos
DFW|11|carrier_delay|38.6155|3
DFW|12|late_aircraft_delay|72.4913|1
DFW|12|weather_delay|71.7747|2
DFW|12|carrier_delay|36.8488|3
DHN|1|late_aircraft_delay|263.4|1
DHN|1|weather_delay|134.5|2
DHN|1|carrier_delay|51.75|3
DHN|2|late_aircraft_delay|88.0|1
DHN|2|nas_delay|21.0|2
DHN|2|carrier_delay|3.5|3
DHN|3|late_aircraft_delay|27.8|1
DHN|3|nas_delay|27.2857|2
DHN|3|carrier_delay|26.4|3
DHN|4|carrier_delay|83.7778|1
DHN|4|weather_delay|60.0|2
DHN|4|nas_delay|13.0|3
DHN|5|late_aircraft_delay|64.3333|1
DHN|5|carrier_delay|52.0|2
DHN|5|nas_delay|47.375|3
DHN|6|carrier_delay|202.5|1
DHN|6|weather_delay|71.0|2
DHN|6|late_aircraft_delay|58.0|3
DHN|7|weather_delay|362.0|1
DHN|7|carrier_delay|225.2857|2
DHN|7|nas_delay|51.3333|3
DHN|8|carrier_delay|55.8|1
DHN|8|nas_delay|3.0|2
DHN|9|weather_delay|234.0|1
DHN|9|late_aircraft_delay|38.1429|2
DHN|9|carrier_delay|21.75|3
DHN|10|carrier_delay|123.0|1
DHN|10|late_aircraft_delay|27.1429|2
DHN|10|nas_delay|21.0|3
DHN|11|late_aircraft_delay|126.4|1
DHN|11|weather_delay|65.0|2
DHN|11|nas_delay|17.25|3
DHN|12|carrier_delay|113.4|1
DHN|12|nas_delay|66.5|2
DHN|12|late_aircraft_delay|53.8|3
DIK|1|weather_delay|618.0|1
DIK|1|carrier_delay|98.6667|2
DIK|1|late_aircraft_delay|94.0|3
DIK|2|carrier_delay|108.0|1
DIK|2|nas_delay|27.0|2
DIK|2|weather_delay|22.0|3
DIK|3|weather_delay|328.0|1
DIK|3|nas_delay|147.6667|2
DIK|4|carrier_delay|421.5|1
DIK|4|late_aircraft_delay|45.0|2
DIK|5|carrier_delay|264.0|1
DIK|5|weather_delay|123.0|2
DIK|5|nas_delay|112.0|3
DIK|6|carrier_delay|329.75|1
DIK|6|late_aircraft_delay|58.5|2
DIK|6|nas_delay|26.5|3
DIK|7|carrier_delay|213.25|1
DIK|7|late_aircraft_delay|27.0|2
DIK|8|carrier_delay|145.0|1
DIK|8|late_aircraft_delay|120.0|2
DIK|8|nas_delay|50.3333|3
DIK|9|carrier_delay|153.6667|1
DIK|9|weather_delay|122.0|2
DIK|9|nas_delay|41.0|3
DIK|10|late_aircraft_delay|158.0|1
DIK|10|weather_delay|44.0|2
DIK|10|carrier_delay|27.75|3
DIK|11|carrier_delay|211.5385|1
DIK|11|late_aircraft_delay|84.0|2
DIK|11|weather_delay|42.0|3
DIK|12|weather_delay|373.0|1
DIK|12|late_aircraft_delay|143.0|2
DIK|12|carrier_delay|97.0|3
DLG|6|nas_delay|56.0|1
DLG|6|late_aircraft_delay|20.0|2
DLG|6|carrier_delay|8.5|3
DLG|7|late_aircraft_delay|162.0|1
DLG|7|nas_delay|20.6|2
DLG|7|security_delay|13.75|3
DLG|8|late_aircraft_delay|218.0|1
DLG|8|nas_delay|15.0|2
DLG|9|late_aircraft_delay|97.0|1
DLG|9|nas_delay|13.0|2
DLG|9|carrier_delay|10.5|3
DLH|1|carrier_delay|148.48|1
DLH|1|late_aircraft_delay|124.0|2
DLH|1|weather_delay|82.25|3
DLH|2|carrier_delay|137.25|1
DLH|2|late_aircraft_delay|43.6667|2
DLH|2|weather_delay|34.3333|3
DLH|3|late_aircraft_delay|174.6667|1
DLH|3|weather_delay|164.75|2
DLH|3|carrier_delay|81.25|3
DLH|4|carrier_delay|74.125|1
DLH|4|weather_delay|50.5|2
DLH|4|security_delay|25.0|3
DLH|5|weather_delay|115.0|1
DLH|5|late_aircraft_delay|103.5|2
DLH|5|carrier_delay|86.375|3
DLH|6|carrier_delay|179.0526|1
DLH|6|late_aircraft_delay|107.6364|2
DLH|6|weather_delay|63.6|3
DLH|7|carrier_delay|81.625|1
DLH|7|late_aircraft_delay|62.4118|2
DLH|7|weather_delay|59.6667|3
DLH|8|weather_delay|60.8|1
DLH|8|late_aircraft_delay|53.36|2
DLH|8|carrier_delay|34.3043|3
DLH|9|late_aircraft_delay|86.6667|1
DLH|9|weather_delay|47.0|2
DLH|9|carrier_delay|33.2857|3
DLH|10|late_aircraft_delay|70.0|1
DLH|10|carrier_delay|53.9091|2
DLH|10|nas_delay|19.3333|3
DLH|11|late_aircraft_delay|204.5|1
DLH|11|weather_delay|165.0|2
DLH|11|carrier_delay|75.9231|3
DLH|12|security_delay|233.0|1
DLH|12|weather_delay|115.1538|2
DLH|12|carrier_delay|87.68|3
DRO|1|late_aircraft_delay|112.1786|1
DRO|1|weather_delay|87.875|2
DRO|1|carrier_delay|81.3235|3
DRO|2|carrier_delay|68.2813|1
DRO|2|late_aircraft_delay|46.6667|2
DRO|2|weather_delay|33.7778|3
DRO|3|weather_delay|54.5714|1
DRO|3|late_aircraft_delay|45.1429|2
DRO|3|carrier_delay|36.3529|3
DRO|4|carrier_delay|112.0833|1
DRO|4|late_aircraft_delay|94.75|2
DRO|4|weather_delay|66.0|3
DRO|5|carrier_delay|99.3913|1
DRO|5|weather_delay|81.5|2
DRO|5|late_aircraft_delay|52.2353|3
DRO|6|weather_delay|117.1538|1
DRO|6|carrier_delay|101.625|2
DRO|6|nas_delay|36.0|3
DRO|7|carrier_delay|82.1316|1
DRO|7|late_aircraft_delay|66.5714|2
DRO|7|weather_delay|57.25|3
DRO|8|carrier_delay|113.7073|1
DRO|8|weather_delay|78.5|2
DRO|8|late_aircraft_delay|75.2105|3
DRO|9|carrier_delay|55.7931|1
DRO|9|weather_delay|44.3333|2
DRO|9|late_aircraft_delay|37.3125|3
DRO|10|security_delay|207.0|1
DRO|10|weather_delay|186.25|2
DRO|10|carrier_delay|128.0385|3
DRO|11|weather_delay|130.4167|1
DRO|11|carrier_delay|99.5333|2
DRO|11|late_aircraft_delay|77.2917|3
DRO|12|carrier_delay|71.2813|1
DRO|12|late_aircraft_delay|64.4545|2
DRO|12|weather_delay|56.4444|3
DSM|1|weather_delay|115.9722|1
DSM|1|late_aircraft_delay|69.7244|2
DSM|1|carrier_delay|60.8619|3
DSM|2|weather_delay|154.2667|1
DSM|2|carrier_delay|92.0125|2
DSM|2|late_aircraft_delay|80.9194|3
DSM|3|weather_delay|96.0|1
DSM|3|carrier_delay|75.6667|2
DSM|3|late_aircraft_delay|67.6782|3
DSM|4|carrier_delay|85.2842|1
DSM|4|late_aircraft_delay|45.5429|2
DSM|4|weather_delay|45.3077|3
DSM|5|security_delay|211.0|1
DSM|5|late_aircraft_delay|67.5985|2
DSM|5|carrier_delay|60.8897|3
DSM|6|security_delay|401.0|1
DSM|6|late_aircraft_delay|68.4362|2
DSM|6|carrier_delay|58.6821|3
DSM|7|carrier_delay|71.0809|1
DSM|7|late_aircraft_delay|67.0611|2
DSM|7|weather_delay|38.2121|3
DSM|8|late_aircraft_delay|82.0735|1
DSM|8|weather_delay|62.0|2
DSM|8|carrier_delay|35.3516|3
DSM|9|carrier_delay|65.0462|1
DSM|9|late_aircraft_delay|53.6087|2
DSM|9|weather_delay|46.8|3
DSM|10|weather_delay|131.5|1
DSM|10|carrier_delay|87.0476|2
DSM|10|late_aircraft_delay|75.9508|3
DSM|11|late_aircraft_delay|54.7647|1
DSM|11|carrier_delay|47.4444|2
DSM|11|weather_delay|44.5|3
DSM|12|weather_delay|139.5556|1
DSM|12|late_aircraft_delay|77.3021|2
DSM|12|carrier_delay|70.7143|3
DTW|1|weather_delay|108.979|1
DTW|1|carrier_delay|70.2554|2
DTW|1|late_aircraft_delay|54.2199|3
DTW|2|weather_delay|101.6809|1
DTW|2|security_delay|65.0|2
DTW|2|late_aircraft_delay|53.5125|3
DTW|3|weather_delay|61.8028|1
DTW|3|late_aircraft_delay|53.4296|2
DTW|3|carrier_delay|52.7589|3
DTW|4|security_delay|69.0|1
DTW|4|carrier_delay|57.2831|2
DTW|4|weather_delay|56.0171|3
DTW|5|security_delay|115.1429|1
DTW|5|weather_delay|85.447|2
DTW|5|late_aircraft_delay|56.7261|3
DTW|6|weather_delay|67.2409|1
DTW|6|carrier_delay|61.902|2
DTW|6|late_aircraft_delay|50.7572|3
DTW|7|weather_delay|74.7692|1
DTW|7|carrier_delay|64.5432|2
DTW|7|late_aircraft_delay|58.8997|3
DTW|8|carrier_delay|58.4319|1
DTW|8|weather_delay|56.8543|2
DTW|8|late_aircraft_delay|52.948|3
DTW|9|weather_delay|58.597|1
DTW|9|carrier_delay|55.1435|2
DTW|9|late_aircraft_delay|37.7379|3
DTW|10|carrier_delay|53.8134|1
DTW|10|weather_delay|47.0652|2
DTW|10|late_aircraft_delay|42.2585|3
DTW|11|security_delay|94.5|1
DTW|11|weather_delay|69.395|2
DTW|11|carrier_delay|51.1668|3
DTW|12|weather_delay|85.9186|1
DTW|12|carrier_delay|58.6634|2
DTW|12|late_aircraft_delay|42.4626|3
DVL|1|weather_delay|112.0|1
DVL|1|late_aircraft_delay|76.0|2
DVL|1|carrier_delay|54.0|3
DVL|2|late_aircraft_delay|510.5|1
DVL|2|weather_delay|96.0|2
DVL|2|nas_delay|53.3333|3
DVL|3|carrier_delay|478.0|1
DVL|3|late_aircraft_delay|97.0|2
DVL|3|weather_delay|71.5|3
DVL|4|late_aircraft_delay|34.0|1
DVL|4|carrier_delay|28.0|2
DVL|4|nas_delay|8.6667|3
DVL|5|late_aircraft_delay|159.6667|1
DVL|5|weather_delay|68.5|2
DVL|5|nas_delay|62.0|3
DVL|6|carrier_delay|277.0|1
DVL|6|weather_delay|108.0|2
DVL|6|late_aircraft_delay|75.2857|3
DVL|7|carrier_delay|48.8333|1
DVL|7|late_aircraft_delay|42.6667|2
DVL|7|nas_delay|16.4|3
DVL|8|weather_delay|822.0|1
DVL|8|late_aircraft_delay|54.5|2
DVL|8|nas_delay|33.6667|3
DVL|9|weather_delay|94.0|1
DVL|9|late_aircraft_delay|51.0|2
DVL|9|carrier_delay|48.5|3
DVL|10|carrier_delay|296.0|1
DVL|10|weather_delay|18.0|2
DVL|10|late_aircraft_delay|15.0|3
DVL|11|weather_delay|232.5|1
DVL|11|late_aircraft_delay|181.5|2
DVL|11|carrier_delay|101.5|3
DVL|12|late_aircraft_delay|516.8|1
DVL|12|weather_delay|149.6667|2
DVL|12|carrier_delay|16.3333|3
EAR|11|carrier_delay|230.0|1
EAR|11|late_aircraft_delay|34.0|2
EAR|11|nas_delay|15.0|3
EAR|12|weather_delay|389.0|1
EAR|12|late_aircraft_delay|252.3333|2
EAR|12|carrier_delay|119.5|3
EAU|12|late_aircraft_delay|157.5|1
EAU|12|carrier_delay|45.0|2
EAU|12|weather_delay|39.0|3
ECP|1|weather_delay|120.2|1
ECP|1|late_aircraft_delay|73.8235|2
ECP|1|carrier_delay|38.6|3
ECP|2|weather_delay|65.6667|1
ECP|2|late_aircraft_delay|64.4615|2
ECP|2|carrier_delay|45.6667|3
ECP|3|carrier_delay|61.0328|1
ECP|3|late_aircraft_delay|58.1429|2
ECP|3|weather_delay|47.8571|3
ECP|4|late_aircraft_delay|85.9375|1
ECP|4|weather_delay|63.7|2
ECP|4|carrier_delay|40.6852|3
ECP|5|weather_delay|65.3182|1
ECP|5|late_aircraft_delay|49.8601|2
ECP|5|carrier_delay|31.1008|3
ECP|6|late_aircraft_delay|50.4874|1
ECP|6|weather_delay|33.2286|2
ECP|6|carrier_delay|25.0432|3
ECP|7|carrier_delay|59.2663|1
ECP|7|late_aircraft_delay|55.7282|2
ECP|7|weather_delay|32.5385|3
ECP|8|late_aircraft_delay|59.9485|1
ECP|8|weather_delay|37.0|2
ECP|8|carrier_delay|28.3298|3
ECP|9|late_aircraft_delay|64.3966|1
ECP|9|weather_delay|61.8333|2
ECP|9|carrier_delay|33.381|3
ECP|10|carrier_delay|70.375|1
ECP|10|late_aircraft_delay|42.186|2
ECP|10|nas_delay|19.3182|3
ECP|11|carrier_delay|51.0|1
ECP|11|weather_delay|44.0|2
ECP|11|late_aircraft_delay|42.4|3
ECP|12|carrier_delay|73.8261|1
ECP|12|late_aircraft_delay|60.0263|2
ECP|12|weather_delay|27.0|3
EGE|1|late_aircraft_delay|94.0081|1
EGE|1|weather_delay|73.9167|2
EGE|1|carrier_delay|51.7311|3
EGE|2|late_aircraft_delay|88.9107|1
EGE|2|weather_delay|78.1111|2
EGE|2|carrier_delay|77.3125|3
EGE|3|late_aircraft_delay|115.6977|1
EGE|3|weather_delay|76.8|2
EGE|3|carrier_delay|71.9167|3
EGE|4|weather_delay|56.3333|1
EGE|4|late_aircraft_delay|52.9091|2
EGE|4|carrier_delay|36.5556|3
EGE|5|weather_delay|107.0|1
EGE|5|nas_delay|90.5556|2
EGE|5|carrier_delay|77.4545|3
EGE|6|weather_delay|130.0|1
EGE|6|late_aircraft_delay|102.7647|2
EGE|6|nas_delay|62.6667|3
EGE|7|late_aircraft_delay|78.3824|1
EGE|7|carrier_delay|59.1795|2
EGE|7|weather_delay|34.0|3
EGE|8|weather_delay|174.3333|1
EGE|8|late_aircraft_delay|158.5417|2
EGE|8|carrier_delay|61.619|3
EGE|9|weather_delay|59.0|1
EGE|9|nas_delay|33.5|2
EGE|9|late_aircraft_delay|31.75|3
EGE|10|late_aircraft_delay|53.5|1
EGE|10|carrier_delay|46.9|2
EGE|10|nas_delay|31.0|3
EGE|11|late_aircraft_delay|75.1818|1
EGE|11|weather_delay|68.0|2
EGE|11|carrier_delay|47.4286|3
EGE|12|late_aircraft_delay|93.5205|1
EGE|12|carrier_delay|72.679|2
EGE|12|weather_delay|71.8333|3
EKO|1|weather_delay|174.0|1
EKO|1|carrier_delay|81.5|2
EKO|1|nas_delay|53.0|3
EKO|2|weather_delay|110.0|1
EKO|3|carrier_delay|37.5|1
EKO|3|nas_delay|32.5|2
EKO|3|weather_delay|6.0|3
EKO|4|carrier_delay|27.0|1
EKO|6|carrier_delay|161.0|1
EKO|7|carrier_delay|557.0|1
EKO|8|weather_delay|26.0|1
EKO|8|carrier_delay|19.0|2
EKO|9|carrier_delay|88.0|1
EKO|12|carrier_delay|21.0|1
ELM|1|carrier_delay|254.1053|1
ELM|1|weather_delay|145.3333|2
ELM|1|late_aircraft_delay|119.0|3
ELM|2|carrier_delay|52.4286|1
ELM|2|weather_delay|26.3333|2
ELM|2|nas_delay|22.2|3
ELM|3|weather_delay|245.0|1
ELM|3|carrier_delay|204.9|2
ELM|3|nas_delay|82.4444|3
ELM|4|late_aircraft_delay|264.0|1
ELM|4|weather_delay|174.3333|2
ELM|4|nas_delay|131.6667|3
ELM|5|late_aircraft_delay|214.0|1
ELM|5|weather_delay|209.5|2
ELM|5|carrier_delay|42.4|3
ELM|6|carrier_delay|143.6875|1
ELM|6|late_aircraft_delay|112.0|2
ELM|6|weather_delay|59.875|3
ELM|7|weather_delay|97.0|1
ELM|7|carrier_delay|81.0526|2
ELM|7|late_aircraft_delay|40.5|3
ELM|8|late_aircraft_delay|83.0|1
ELM|8|nas_delay|52.25|2
ELM|8|carrier_delay|47.3333|3
ELM|9|weather_delay|182.5|1
ELM|9|carrier_delay|54.2|2
ELM|9|late_aircraft_delay|29.6667|3
ELM|10|weather_delay|164.5|1
ELM|10|late_aircraft_delay|128.5|2
ELM|10|carrier_delay|76.4286|3
ELM|11|carrier_delay|91.75|1
ELM|11|late_aircraft_delay|77.0|2
ELM|11|security_delay|30.0|3
ELM|12|carrier_delay|110.8571|1
ELM|12|weather_delay|87.5|2
ELM|12|late_aircraft_delay|37.8333|3
ELP|1|carrier_delay|51.4752|1
ELP|1|weather_delay|49.9|2
ELP|1|late_aircraft_delay|49.5944|3
ELP|2|late_aircraft_delay|53.5806|1
ELP|2|carrier_delay|52.8361|2
ELP|2|nas_delay|26.7639|3
ELP|3|carrier_delay|53.3158|1
ELP|3|weather_delay|48.1579|2
ELP|3|late_aircraft_delay|46.2069|3
ELP|4|weather_delay|83.7059|1
ELP|4|carrier_delay|54.0085|2
ELP|4|late_aircraft_delay|44.7987|3
ELP|5|weather_delay|77.7857|1
ELP|5|late_aircraft_delay|58.1808|2
ELP|5|carrier_delay|44.3125|3
ELP|6|late_aircraft_delay|52.567|1
ELP|6|weather_delay|51.6667|2
ELP|6|carrier_delay|37.0592|3
ELP|7|late_aircraft_delay|58.876|1
ELP|7|carrier_delay|46.9949|2
ELP|7|weather_delay|43.75|3
ELP|8|weather_delay|91.625|1
ELP|8|late_aircraft_delay|58.7561|2
ELP|8|carrier_delay|41.5542|3
ELP|9|late_aircraft_delay|60.5566|1
ELP|9|carrier_delay|43.961|2
ELP|9|nas_delay|18.7846|3
ELP|10|carrier_delay|68.4324|1
ELP|10|weather_delay|54.0|2
ELP|10|late_aircraft_delay|48.299|3
ELP|11|weather_delay|84.1|1
ELP|11|late_aircraft_delay|53.2689|2
ELP|11|carrier_delay|39.3111|3
ELP|12|weather_delay|96.5556|1
ELP|12|late_aircraft_delay|62.6959|2
ELP|12|carrier_delay|49.1364|3
ESC|1|carrier_delay|90.0|1
ESC|1|nas_delay|14.0|2
ESC|1|weather_delay|7.0|3
ESC|2|carrier_delay|64.5|1
ESC|3|weather_delay|173.0|1
ESC|3|carrier_delay|144.8571|2
ESC|3|nas_delay|4.0|3
ESC|4|weather_delay|195.0|1
ESC|4|carrier_delay|95.0|2
ESC|4|nas_delay|3.0|3
ESC|5|carrier_delay|54.4|1
ESC|5|weather_delay|46.0|2
ESC|5|nas_delay|13.5|3
ESC|6|carrier_delay|98.4615|1
ESC|6|weather_delay|19.0|2
ESC|6|nas_delay|14.8571|3
ESC|7|weather_delay|583.5|1
ESC|7|carrier_delay|110.0|2
ESC|7|nas_delay|29.1667|3
ESC|8|carrier_delay|96.4444|1
ESC|8|weather_delay|31.0|2
ESC|8|nas_delay|12.5|3
ESC|9|carrier_delay|216.6667|1
ESC|9|weather_delay|32.6667|2
ESC|9|nas_delay|11.0|3
ESC|10|carrier_delay|79.7143|1
ESC|11|weather_delay|191.0|1
ESC|11|carrier_delay|62.3|2
ESC|12|carrier_delay|67.0|1
ESC|12|nas_delay|17.8|2
EUG|1|weather_delay|121.7727|1
EUG|1|late_aircraft_delay|93.8|2
EUG|1|carrier_delay|90.9833|3
EUG|2|weather_delay|184.3333|1
EUG|2|carrier_delay|96.6786|2
EUG|2|late_aircraft_delay|64.4333|3
EUG|3|late_aircraft_delay|68.5806|1
EUG|3|carrier_delay|58.45|2
EUG|3|nas_delay|40.6197|3
EUG|4|weather_delay|131.6667|1
EUG|4|carrier_delay|47.2558|2
EUG|4|nas_delay|40.8857|3
EUG|5|weather_delay|112.0|1
EUG|5|carrier_delay|40.7241|2
EUG|5|late_aircraft_delay|40.4545|3
EUG|6|carrier_delay|42.4058|1
EUG|6|late_aircraft_delay|39.0769|2
EUG|6|nas_delay|26.0811|3
EUG|7|weather_delay|413.5|1
EUG|7|late_aircraft_delay|67.35|2
EUG|7|carrier_delay|56.52|3
EUG|8|carrier_delay|58.7273|1
EUG|8|late_aircraft_delay|34.4146|2
EUG|8|nas_delay|22.7442|3
EUG|9|late_aircraft_delay|90.2424|1
EUG|9|weather_delay|58.5|2
EUG|9|carrier_delay|53.0769|3
EUG|10|weather_delay|153.8|1
EUG|10|carrier_delay|102.5|2
EUG|10|late_aircraft_delay|66.0357|3
EUG|11|carrier_delay|90.68|1
EUG|11|late_aircraft_delay|50.9583|2
EUG|11|nas_delay|37.0333|3
EUG|12|carrier_delay|70.6582|1
EUG|12|late_aircraft_delay|66.2037|2
EUG|12|weather_delay|64.9444|3
EVV|1|weather_delay|72.0|1
EVV|1|carrier_delay|71.5|2
EVV|1|late_aircraft_delay|68.4286|3
EVV|2|late_aircraft_delay|33.3|1
EVV|2|carrier_delay|19.3333|2
EVV|2|nas_delay|17.3077|3
EVV|3|carrier_delay|144.3125|1
EVV|3|weather_delay|47.2|2
EVV|3|late_aircraft_delay|39.7143|3
EVV|4|weather_delay|148.3333|1
EVV|4|late_aircraft_delay|66.0909|2
EVV|4|carrier_delay|60.4375|3
EVV|5|late_aircraft_delay|103.4286|1
EVV|5|carrier_delay|98.6087|2
EVV|5|weather_delay|77.375|3
EVV|6|late_aircraft_delay|49.8148|1
EVV|6|carrier_delay|38.7273|2
EVV|6|weather_delay|24.0|3
EVV|7|carrier_delay|94.4286|1
EVV|7|late_aircraft_delay|47.5526|2
EVV|7|weather_delay|39.0|3
EVV|8|weather_delay|107.75|1
EVV|8|late_aircraft_delay|40.15|2
EVV|8|carrier_delay|24.5|3
EVV|9|late_aircraft_delay|63.6429|1
EVV|9|carrier_delay|47.7333|2
EVV|9|weather_delay|39.1429|3
EVV|10|carrier_delay|140.5385|1
EVV|10|late_aircraft_delay|93.2857|2
EVV|10|weather_delay|50.0|3
EVV|11|weather_delay|351.75|1
EVV|11|late_aircraft_delay|59.375|2
EVV|11|carrier_delay|56.8571|3
EVV|12|carrier_delay|110.9474|1
EVV|12|late_aircraft_delay|37.6429|2
EVV|12|nas_delay|35.1429|3
EWN|7|late_aircraft_delay|188.5714|1
EWN|7|weather_delay|122.0|2
EWN|7|nas_delay|48.0|3
EWN|8|carrier_delay|207.8|1
EWN|8|late_aircraft_delay|57.3333|2
EWN|8|weather_delay|4.0|3
EWN|9|late_aircraft_delay|132.0|1
EWN|9|nas_delay|27.0|2
EWR|1|late_aircraft_delay|64.6566|1
EWR|1|weather_delay|45.8036|2
EWR|1|carrier_delay|35.8547|3
EWR|2|late_aircraft_delay|53.6377|1
EWR|2|weather_delay|37.5098|2
EWR|2|carrier_delay|36.0401|3
EWR|3|weather_delay|77.5641|1
EWR|3|late_aircraft_delay|60.715|2
EWR|3|carrier_delay|38.8857|3
EWR|4|weather_delay|77.0|1
EWR|4|late_aircraft_delay|62.012|2
EWR|4|carrier_delay|37.7618|3
EWR|5|weather_delay|63.7426|1
EWR|5|late_aircraft_delay|61.7336|2
EWR|5|nas_delay|33.9975|3
EWR|6|weather_delay|116.3506|1
EWR|6|late_aircraft_delay|72.7707|2
EWR|6|carrier_delay|42.9238|3
EWR|7|weather_delay|87.3164|1
EWR|7|late_aircraft_delay|78.4208|2
EWR|7|carrier_delay|47.2258|3
EWR|8|weather_delay|158.6995|1
EWR|8|late_aircraft_delay|72.029|2
EWR|8|carrier_delay|43.4206|3
EWR|9|weather_delay|87.4762|1
EWR|9|late_aircraft_delay|60.2871|2
EWR|9|carrier_delay|39.4227|3
EWR|10|weather_delay|155.8333|1
EWR|10|late_aircraft_delay|56.2|2
EWR|10|carrier_delay|39.0356|3
EWR|11|weather_delay|125.4444|1
EWR|11|late_aircraft_delay|59.1443|2
EWR|11|carrier_delay|30.598|3
EWR|12|weather_delay|57.1277|1
EWR|12|late_aircraft_delay|54.4456|2
EWR|12|carrier_delay|30.6512|3
EYW|1|late_aircraft_delay|71.3799|1
EYW|1|carrier_delay|34.85|2
EYW|1|nas_delay|32.0|3
EYW|2|late_aircraft_delay|76.7009|1
EYW|2|weather_delay|67.5385|2
EYW|2|carrier_delay|39.065|3
EYW|3|weather_delay|105.0|1
EYW|3|late_aircraft_delay|73.2886|2
EYW|3|carrier_delay|39.6193|3
EYW|4|weather_delay|61.3333|1
EYW|4|late_aircraft_delay|53.4621|2
EYW|4|carrier_delay|33.8811|3
EYW|5|late_aircraft_delay|86.1039|1
EYW|5|weather_delay|74.3214|2
EYW|5|carrier_delay|27.7282|3
EYW|6|weather_delay|85.7619|1
EYW|6|late_aircraft_delay|58.7843|2
EYW|6|carrier_delay|57.1639|3
EYW|7|late_aircraft_delay|82.0385|1
EYW|7|weather_delay|56.7273|2
EYW|7|carrier_delay|45.8|3
EYW|8|late_aircraft_delay|80.9759|1
EYW|8|weather_delay|52.2353|2
EYW|8|carrier_delay|42.0|3
EYW|9|late_aircraft_delay|81.4615|1
EYW|9|weather_delay|46.3333|2
EYW|9|carrier_delay|24.0333|3
EYW|10|carrier_delay|78.1429|1
EYW|10|late_aircraft_delay|50.3438|2
EYW|10|nas_delay|39.5263|3
EYW|11|late_aircraft_delay|65.5128|1
EYW|11|carrier_delay|38.0339|2
EYW|11|weather_delay|36.0|3
EYW|12|weather_delay|79.1667|1
EYW|12|late_aircraft_delay|75.3046|2
EYW|12|carrier_delay|53.5546|3
FAI|1|carrier_delay|63.0769|1
FAI|1|late_aircraft_delay|55.76|2
FAI|1|weather_delay|29.0|3
FAI|2|late_aircraft_delay|65.5|1
FAI|2|weather_delay|63.75|2
FAI|2|carrier_delay|35.0|3
FAI|3|late_aircraft_delay|50.5185|1
FAI|3|carrier_delay|30.0714|2
FAI|3|nas_delay|12.8889|3
FAI|4|carrier_delay|99.8182|1
FAI|4|security_delay|43.0|2
FAI|4|late_aircraft_delay|38.5909|3
FAI|5|carrier_delay|54.7692|1
FAI|5|late_aircraft_delay|37.0588|2
FAI|5|nas_delay|10.5556|3
FAI|6|carrier_delay|68.4194|1
FAI|6|late_aircraft_delay|57.3611|2
FAI|6|nas_delay|13.931|3
FAI|7|carrier_delay|93.7556|1
FAI|7|late_aircraft_delay|53.98|2
FAI|7|weather_delay|39.0|3
FAI|8|late_aircraft_delay|43.8049|1
FAI|8|carrier_delay|39.7143|2
FAI|8|weather_delay|28.0|3
FAI|9|carrier_delay|85.0|1
FAI|9|late_aircraft_delay|45.7|2
FAI|9|nas_delay|14.2222|3
FAI|10|weather_delay|339.0|1
FAI|10|late_aircraft_delay|69.2308|2
FAI|10|carrier_delay|49.0|3
FAI|11|carrier_delay|101.5|1
FAI|11|late_aircraft_delay|42.3333|2
FAI|11|weather_delay|37.0|3
FAI|12|late_aircraft_delay|85.0769|1
FAI|12|carrier_delay|68.1875|2
FAI|12|weather_delay|52.5|3
FAR|1|late_aircraft_delay|93.8246|1
FAR|1|carrier_delay|84.7209|2
FAR|1|weather_delay|69.9091|3
FAR|2|late_aircraft_delay|204.4444|1
FAR|2|weather_delay|135.8|2
FAR|2|carrier_delay|134.0909|3
FAR|3|weather_delay|98.3|1
FAR|3|carrier_delay|56.6923|2
FAR|3|late_aircraft_delay|46.3043|3
FAR|4|weather_delay|111.8333|1
FAR|4|late_aircraft_delay|49.7778|2
FAR|4|carrier_delay|42.0909|3
FAR|5|late_aircraft_delay|79.275|1
FAR|5|weather_delay|70.3333|2
FAR|5|carrier_delay|54.3696|3
FAR|6|late_aircraft_delay|104.6739|1
FAR|6|carrier_delay|84.5541|2
FAR|6|security_delay|77.0|3
FAR|7|carrier_delay|77.8|1
FAR|7|late_aircraft_delay|69.8269|2
FAR|7|weather_delay|38.6154|3
FAR|8|carrier_delay|96.3103|1
FAR|8|weather_delay|93.5385|2
FAR|8|late_aircraft_delay|66.9091|3
FAR|9|weather_delay|114.6667|1
FAR|9|late_aircraft_delay|73.9231|2
FAR|9|carrier_delay|38.1795|3
FAR|10|carrier_delay|56.6591|1
FAR|10|late_aircraft_delay|45.1818|2
FAR|10|weather_delay|44.0|3
FAR|11|late_aircraft_delay|64.4054|1
FAR|11|weather_delay|58.9615|2
FAR|11|carrier_delay|55.8909|3
FAR|12|late_aircraft_delay|139.8519|1
FAR|12|weather_delay|89.9792|2
FAR|12|carrier_delay|85.9518|3
FAT|1|carrier_delay|60.4459|1
FAT|1|late_aircraft_delay|48.8243|2
FAT|1|weather_delay|39.8125|3
FAT|2|security_delay|245.0|1
FAT|2|carrier_delay|66.5313|2
FAT|2|weather_delay|63.1667|3
FAT|3|security_delay|60.7273|1
FAT|3|late_aircraft_delay|50.5584|2
FAT|3|carrier_delay|49.6176|3
FAT|4|weather_delay|252.125|1
FAT|4|late_aircraft_delay|76.6324|2
FAT|4|carrier_delay|53.3902|3
FAT|5|weather_delay|85.6667|1
FAT|5|carrier_delay|70.6606|2
