origin|month|delay_band|num_flights|avg_dep|avg_arr|top_cause_1|top_cause_2|top_cause_3
EGE|8|high|35|241.46|231.2|late_aircraft|weather|carrier
EGE|8|low|277|-5.51|-11.65|late_aircraft|weather|carrier
EGE|8|medium|43|36.07|26.33|late_aircraft|weather|carrier
EGE|9|high|6|75.5|63.67|weather|nas|late_aircraft
EGE|9|low|247|-6.17|-13.13|weather|nas|late_aircraft
EGE|9|medium|27|31.33|27.15|weather|nas|late_aircraft
EGE|10|high|6|136.5|125.67|late_aircraft|carrier|nas
EGE|10|low|157|-5.04|-16.24|late_aircraft|carrier|nas
EGE|10|medium|16|32.19|17.81|late_aircraft|carrier|nas
EGE|11|high|16|148.63|138.44|late_aircraft|weather|carrier
EGE|11|low|135|-2.88|-7.1|late_aircraft|weather|carrier
EGE|11|medium|13|32.15|28.54|late_aircraft|weather|carrier
EGE|12|high|116|200.22|208.36|late_aircraft|carrier|weather
EGE|12|low|423|-3.83|-10.89|late_aircraft|carrier|weather
EGE|12|medium|93|31.88|25.6|late_aircraft|carrier|weather
EKO|1|high|4|148.0|149.5|weather|carrier|nas
EKO|1|low|38|-6.05|-15.87|weather|carrier|nas
EKO|1|medium|2|60.0|144.0|weather|carrier|nas
EKO|2|high|1|125.0|110.0|weather|none|none
EKO|2|low|43|-8.09|-15.74|weather|none|none
EKO|3|low|43|-7.12|-7.07|carrier|nas|weather
EKO|3|medium|1|60.0|49.0|carrier|nas|weather
EKO|4|low|43|-9.6|-13.05|carrier|none|none
EKO|4|medium|6|38.17|20.83|carrier|none|none
EKO|5|low|45|-8.96|-15.2|none|none|none
EKO|6|high|3|262.0|249.67|carrier|none|none
EKO|6|low|36|-5.89|-16.89|carrier|none|none
EKO|6|medium|4|39.5|26.5|carrier|none|none
EKO|7|high|2|566.0|557.0|carrier|none|none
EKO|7|low|46|-7.43|-14.93|carrier|none|none
EKO|8|low|38|-8.63|-15.05|weather|carrier|none
EKO|8|medium|1|39.0|26.0|weather|carrier|none
EKO|9|high|3|95.0|88.0|carrier|none|none
EKO|9|low|41|-7.54|-17.61|carrier|none|none
EKO|10|low|50|-9.44|-23.18|none|none|none
EKO|11|low|49|-8.2|-11.18|none|none|none
EKO|12|low|46|-8.85|-20.33|carrier|none|none
ELM|1|high|28|279.57|272.43|carrier|weather|late_aircraft
ELM|1|low|67|-5.13|-15.12|carrier|weather|late_aircraft
ELM|1|medium|20|30.35|19.45|carrier|weather|late_aircraft
ELM|2|high|11|81.45|60.27|carrier|weather|late_aircraft
ELM|2|low|112|-6.7|-21.63|carrier|weather|late_aircraft
ELM|2|medium|15|28.0|11.67|carrier|weather|late_aircraft
ELM|3|high|19|266.63|265.42|carrier|weather|late_aircraft
ELM|3|low|103|-5.71|-15.22|carrier|weather|late_aircraft
ELM|3|medium|12|24.75|15.58|carrier|weather|late_aircraft
ELM|4|high|11|185.82|196.45|late_aircraft|nas|weather
ELM|4|low|112|-7.98|-15.85|late_aircraft|nas|weather
ELM|4|medium|4|30.75|16.5|late_aircraft|nas|weather
ELM|5|high|9|238.78|235.0|weather|late_aircraft|carrier
ELM|5|low|85|-4.26|-7.82|weather|late_aircraft|carrier
ELM|5|medium|14|36.14|29.5|weather|late_aircraft|carrier
ELM|6|high|27|180.48|177.52|carrier|late_aircraft|weather
ELM|6|low|86|-5.64|-7.23|carrier|late_aircraft|weather
ELM|6|medium|10|36.0|31.3|carrier|late_aircraft|weather
ELM|7|high|20|117.9|112.95|weather|carrier|late_aircraft
ELM|7|low|100|-4.07|-4.58|weather|carrier|late_aircraft
ELM|7|medium|14|31.79|26.93|weather|carrier|late_aircraft
ELM|8|high|9|158.33|149.78|late_aircraft|nas|carrier
ELM|8|low|107|-5.27|-9.81|late_aircraft|nas|carrier
ELM|8|medium|11|26.0|21.18|late_aircraft|nas|carrier
ELM|9|high|4|190.5|183.25|weather|carrier|late_aircraft
ELM|9|low|92|-7.24|-11.76|weather|carrier|late_aircraft
ELM|9|medium|16|32.0|20.69|weather|carrier|late_aircraft
ELM|10|high|17|159.06|151.29|weather|late_aircraft|carrier
ELM|10|low|98|-7.44|-12.41|weather|late_aircraft|carrier
ELM|10|medium|8|31.38|27.25|weather|late_aircraft|carrier
ELM|11|high|15|128.07|129.2|carrier|late_aircraft|security
ELM|11|low|97|-7.08|-17.02|carrier|late_aircraft|security
ELM|11|medium|12|41.58|31.25|carrier|late_aircraft|security
ELM|12|high|12|221.0|215.08|carrier|weather|late_aircraft
ELM|12|low|102|-4.63|-11.74|carrier|weather|late_aircraft
ELM|12|medium|16|31.5|25.81|carrier|weather|late_aircraft
ELP|1|high|93|164.28|164.23|late_aircraft|carrier|weather
ELP|1|low|1575|-3.23|-7.37|late_aircraft|carrier|weather
ELP|1|medium|238|30.61|26.62|late_aircraft|carrier|weather
ELP|2|high|59|214.17|213.41|carrier|late_aircraft|nas
ELP|2|low|1525|-2.91|-7.67|carrier|late_aircraft|nas
ELP|2|medium|162|29.29|24.51|carrier|late_aircraft|nas
ELP|3|high|136|139.42|135.8|carrier|late_aircraft|weather
ELP|3|low|1597|-2.06|-6.67|carrier|late_aircraft|weather
ELP|3|medium|254|30.11|24.85|carrier|late_aircraft|weather
ELP|4|high|117|150.25|148.61|weather|carrier|late_aircraft
ELP|4|low|1745|-2.84|-7.7|weather|carrier|late_aircraft
ELP|4|medium|273|29.36|23.07|weather|carrier|late_aircraft
ELP|5|high|215|149.06|146.8|weather|late_aircraft|carrier
ELP|5|low|1590|-1.76|-6.26|weather|late_aircraft|carrier
ELP|5|medium|347|31.05|26.45|weather|late_aircraft|carrier
ELP|6|high|171|145.7|142.2|weather|late_aircraft|carrier
ELP|6|low|1776|-2.34|-6.26|weather|late_aircraft|carrier
ELP|6|medium|310|30.71|28.28|weather|late_aircraft|carrier
ELP|7|high|218|141.06|136.31|late_aircraft|carrier|weather
ELP|7|low|1675|-2.81|-7.04|late_aircraft|carrier|weather
ELP|7|medium|362|31.28|25.19|late_aircraft|carrier|weather
ELP|8|high|129|135.05|130.36|weather|late_aircraft|carrier
ELP|8|low|2067|-4.45|-8.05|weather|late_aircraft|carrier
ELP|8|medium|227|32.78|29.12|weather|late_aircraft|carrier
ELP|9|high|85|135.47|132.09|late_aircraft|carrier|nas
ELP|9|low|1943|-4.69|-10.35|late_aircraft|carrier|nas
ELP|9|medium|189|31.92|25.84|late_aircraft|carrier|nas
ELP|10|high|78|158.54|155.6|carrier|weather|late_aircraft
ELP|10|low|2129|-4.42|-9.43|carrier|weather|late_aircraft
ELP|10|medium|174|31.52|26.56|carrier|weather|late_aircraft
ELP|11|high|99|131.63|130.73|weather|late_aircraft|carrier
ELP|11|low|1953|-4.3|-8.95|weather|late_aircraft|carrier
ELP|11|medium|220|31.15|28.78|weather|late_aircraft|carrier
ELP|12|high|166|149.31|148.04|weather|late_aircraft|carrier
ELP|12|low|1893|-3.35|-8.18|weather|late_aircraft|carrier
ELP|12|medium|220|32.91|27.28|weather|late_aircraft|carrier
ESC|1|high|10|120.8|113.9|carrier|nas|weather
ESC|1|low|61|-6.64|-18.52|carrier|nas|weather
ESC|1|medium|3|23.33|15.0|carrier|nas|weather
ESC|2|high|2|86.5|64.5|carrier|none|none
ESC|2|low|72|-9.4|-28.21|carrier|none|none
ESC|2|medium|1|20.0|-4.0|carrier|none|none
ESC|3|high|8|191.75|178.5|weather|carrier|nas
ESC|3|low|64|-9.0|-23.45|weather|carrier|nas
ESC|3|medium|4|36.0|15.0|weather|carrier|nas
ESC|4|high|6|118.83|110.0|weather|carrier|nas
ESC|4|low|60|-7.35|-16.9|weather|carrier|nas
ESC|4|medium|3|57.0|60.0|weather|carrier|nas
ESC|5|high|3|101.67|95.0|carrier|weather|nas
ESC|5|low|66|-8.17|-15.36|carrier|weather|nas
ESC|6|high|11|148.18|148.27|carrier|weather|nas
ESC|6|low|55|-6.35|-4.04|carrier|weather|nas
ESC|6|medium|7|32.0|38.86|carrier|weather|nas
ESC|7|high|10|308.2|330.7|weather|carrier|nas
ESC|7|low|73|-6.92|-5.38|weather|carrier|nas
ESC|7|medium|5|30.4|29.2|weather|carrier|nas
ESC|8|high|4|244.75|239.5|carrier|weather|nas
ESC|8|low|65|-8.32|-4.4|carrier|weather|nas
ESC|8|medium|5|31.6|34.8|carrier|weather|nas
ESC|9|high|3|403.67|389.0|carrier|weather|nas
ESC|9|low|83|-11.19|-13.58|carrier|weather|nas
ESC|9|medium|7|29.86|25.43|carrier|weather|nas
ESC|10|high|8|102.25|89.63|carrier|none|none
ESC|10|low|89|-9.03|-14.29|carrier|none|none
ESC|10|medium|5|34.2|27.8|carrier|none|none
ESC|11|high|6|196.5|183.83|weather|carrier|none
ESC|11|low|71|-10.17|-14.2|weather|carrier|none
ESC|11|medium|10|36.6|25.5|weather|carrier|none
ESC|12|high|10|167.1|171.0|carrier|nas|none
ESC|12|low|61|-4.8|-10.52|carrier|nas|none
ESC|12|medium|6|39.0|42.0|carrier|nas|none
EUG|1|high|81|201.48|192.95|weather|carrier|late_aircraft
EUG|1|low|575|-3.56|-10.44|weather|carrier|late_aircraft
EUG|1|medium|109|31.58|19.2|weather|carrier|late_aircraft
EUG|2|high|55|165.09|163.87|weather|carrier|late_aircraft
EUG|2|low|719|-4.48|-10.99|weather|carrier|late_aircraft
EUG|2|medium|50|35.62|29.46|weather|carrier|late_aircraft
EUG|3|high|72|114.64|110.28|late_aircraft|carrier|nas
EUG|3|low|792|-3.58|-6.1|late_aircraft|carrier|nas
EUG|3|medium|86|32.99|37.71|late_aircraft|carrier|nas
EUG|4|high|43|129.93|124.7|weather|carrier|nas
EUG|4|low|790|-3.95|-7.77|weather|carrier|nas
EUG|4|medium|79|30.53|26.2|weather|carrier|nas
EUG|5|high|66|110.08|105.06|weather|late_aircraft|carrier
EUG|5|low|707|-3.98|-9.16|weather|late_aircraft|carrier
EUG|5|medium|88|32.18|27.45|weather|late_aircraft|carrier
EUG|6|high|52|113.4|111.48|carrier|late_aircraft|nas
EUG|6|low|750|-1.9|-7.42|carrier|late_aircraft|nas
EUG|6|medium|111|30.36|23.59|carrier|late_aircraft|nas
EUG|7|high|64|198.47|192.69|weather|late_aircraft|carrier
EUG|7|low|731|-2.37|-8.84|weather|late_aircraft|carrier
EUG|7|medium|122|33.68|27.33|weather|late_aircraft|carrier
EUG|8|high|39|133.13|131.92|carrier|late_aircraft|weather
EUG|8|low|718|-3.46|-7.53|carrier|late_aircraft|weather
EUG|8|medium|93|27.16|27.77|carrier|late_aircraft|weather
EUG|9|high|50|163.82|155.26|late_aircraft|carrier|weather
EUG|9|low|658|-3.88|-7.81|late_aircraft|carrier|weather
EUG|9|medium|56|35.86|27.82|late_aircraft|carrier|weather
EUG|10|high|49|192.0|188.45|weather|carrier|late_aircraft
EUG|10|low|823|-3.62|-8.78|weather|carrier|late_aircraft
EUG|10|medium|73|28.88|23.56|weather|carrier|late_aircraft
EUG|11|high|53|224.25|225.47|carrier|late_aircraft|nas
EUG|11|low|791|-3.5|-9.35|carrier|late_aircraft|nas
EUG|11|medium|94|30.55|21.94|carrier|late_aircraft|nas
EUG|12|high|85|180.65|175.68|carrier|weather|late_aircraft
EUG|12|low|776|-2.51|-8.75|carrier|weather|late_aircraft
EUG|12|medium|144|30.6|23.31|carrier|weather|late_aircraft
EVV|1|high|28|154.32|157.68|carrier|late_aircraft|weather
EVV|1|low|154|-4.92|-10.88|carrier|late_aircraft|weather
EVV|1|medium|21|31.86|28.1|carrier|late_aircraft|weather
EVV|2|high|4|102.25|92.0|late_aircraft|carrier|nas
EVV|2|low|196|-5.58|-12.73|late_aircraft|carrier|nas
EVV|2|medium|17|35.0|29.65|late_aircraft|carrier|nas
EVV|3|high|25|185.64|183.12|carrier|nas|weather
EVV|3|low|199|-5.51|-9.0|carrier|nas|weather
EVV|3|medium|15|31.13|28.2|carrier|nas|weather
EVV|4|high|16|171.0|171.38|weather|late_aircraft|carrier
EVV|4|low|191|-5.62|-4.91|weather|late_aircraft|carrier
EVV|4|medium|18|32.39|32.11|weather|late_aircraft|carrier
EVV|5|high|29|179.72|178.28|late_aircraft|weather|carrier
EVV|5|low|193|-4.03|-3.97|late_aircraft|weather|carrier
EVV|5|medium|19|24.84|21.63|late_aircraft|weather|carrier
EVV|6|high|28|116.71|107.0|late_aircraft|carrier|weather
EVV|6|low|231|-5.48|-12.31|late_aircraft|carrier|weather
EVV|6|medium|26|32.46|31.85|late_aircraft|carrier|weather
EVV|7|high|20|168.05|173.9|carrier|late_aircraft|nas
EVV|7|low|238|-5.69|-10.42|carrier|late_aircraft|nas
EVV|7|medium|54|31.2|32.98|carrier|late_aircraft|nas
EVV|8|high|11|134.27|126.91|weather|late_aircraft|carrier
EVV|8|low|214|-5.78|-15.89|weather|late_aircraft|carrier
EVV|8|medium|20|40.75|32.2|weather|late_aircraft|carrier
EVV|9|high|20|156.85|158.9|late_aircraft|carrier|weather
EVV|9|low|239|-6.85|-8.7|late_aircraft|carrier|weather
EVV|9|medium|19|35.26|32.11|late_aircraft|carrier|weather
EVV|10|high|10|356.3|341.1|carrier|late_aircraft|weather
EVV|10|low|305|-7.06|-16.14|carrier|late_aircraft|weather
EVV|10|medium|15|30.07|19.33|carrier|late_aircraft|weather
EVV|11|high|17|165.76|156.35|weather|carrier|late_aircraft
EVV|11|low|267|-6.2|-12.41|weather|carrier|late_aircraft
EVV|11|medium|8|25.88|23.63|weather|carrier|late_aircraft
EVV|12|high|26|147.62|135.85|carrier|nas|late_aircraft
EVV|12|low|178|-3.62|-13.18|carrier|nas|late_aircraft
EVV|12|medium|30|36.5|26.33|carrier|nas|late_aircraft
EWN|7|high|8|228.38|214.13|late_aircraft|weather|nas
EWN|7|low|13|-5.92|-20.08|late_aircraft|weather|nas
EWN|7|medium|9|36.33|19.22|late_aircraft|weather|nas
EWN|8|high|4|325.25|314.25|carrier|late_aircraft|weather
EWN|8|low|28|-1.86|-7.29|carrier|late_aircraft|weather
EWN|8|medium|4|48.25|44.75|carrier|late_aircraft|weather
EWN|9|high|1|163.0|159.0|late_aircraft|nas|none
EWN|9|low|2|-8.0|-14.0|late_aircraft|nas|none
EWR|1|high|1106|141.51|136.59|late_aircraft|weather|carrier
EWR|1|low|11409|-3.44|-13.19|late_aircraft|weather|carrier
EWR|1|medium|1780|32.18|22.93|late_aircraft|weather|carrier
EWR|2|high|633|127.71|117.38|late_aircraft|weather|carrier
EWR|2|low|12709|-4.38|-18.0|late_aircraft|weather|carrier
EWR|2|medium|1425|31.45|19.39|late_aircraft|weather|carrier
EWR|3|high|1196|134.78|123.16|weather|late_aircraft|carrier
EWR|3|low|12627|-3.91|-16.42|weather|late_aircraft|carrier
EWR|3|medium|2022|32.06|19.52|weather|late_aircraft|carrier
EWR|4|high|1245|145.53|139.73|weather|late_aircraft|carrier
EWR|4|low|12551|-3.91|-10.72|weather|late_aircraft|carrier
EWR|4|medium|1998|32.41|25.78|weather|late_aircraft|carrier
EWR|5|high|1619|127.87|125.81|late_aircraft|weather|nas
EWR|5|low|12716|-3.48|-10.42|late_aircraft|weather|nas
EWR|5|medium|2392|33.15|28.6|late_aircraft|weather|nas
EWR|6|high|1907|156.21|156.02|weather|late_aircraft|carrier
EWR|6|low|11473|-2.9|-10.76|weather|late_aircraft|carrier
EWR|6|medium|2233|32.19|28.82|weather|late_aircraft|carrier
EWR|7|high|2558|160.85|160.27|weather|late_aircraft|carrier
EWR|7|low|10698|-2.45|-6.9|weather|late_aircraft|carrier
EWR|7|medium|2506|33.53|35.07|weather|late_aircraft|carrier
EWR|8|high|1810|167.85|164.21|weather|late_aircraft|carrier
EWR|8|low|11124|-2.98|-8.89|weather|late_aircraft|carrier
EWR|8|medium|2202|31.92|28.4|weather|late_aircraft|carrier
EWR|9|high|743|145.14|144.85|weather|late_aircraft|carrier
EWR|9|low|13520|-4.6|-11.41|weather|late_aircraft|carrier
EWR|9|medium|1524|31.58|26.76|weather|late_aircraft|carrier
EWR|10|high|927|128.85|118.07|weather|late_aircraft|carrier
EWR|10|low|14158|-4.33|-12.67|weather|late_aircraft|carrier
EWR|10|medium|1577|31.42|22.98|weather|late_aircraft|carrier
EWR|11|high|1422|116.74|109.65|weather|late_aircraft|carrier
EWR|11|low|12478|-3.8|-10.87|weather|late_aircraft|carrier
EWR|11|medium|2017|33.24|27.03|weather|late_aircraft|carrier
EWR|12|high|1432|131.68|124.53|weather|late_aircraft|carrier
EWR|12|low|12075|-2.27|-9.1|weather|late_aircraft|carrier
EWR|12|medium|2666|31.8|25.47|weather|late_aircraft|carrier
EYW|1|high|155|164.26|159.64|late_aircraft|carrier|nas
EYW|1|low|879|-4.6|-9.25|late_aircraft|carrier|nas
EYW|1|medium|215|29.41|24.34|late_aircraft|carrier|nas
EYW|2|high|95|228.32|227.55|late_aircraft|weather|carrier
EYW|2|low|956|-3.97|-3.36|late_aircraft|weather|carrier
EYW|2|medium|162|30.58|28.53|late_aircraft|weather|carrier
EYW|3|high|178|195.34|192.84|weather|late_aircraft|carrier
EYW|3|low|811|-3.23|-3.87|weather|late_aircraft|carrier
EYW|3|medium|267|32.24|28.48|weather|late_aircraft|carrier
EYW|4|high|100|143.53|142.7|weather|late_aircraft|carrier
EYW|4|low|800|-4.14|-4.81|weather|late_aircraft|carrier
EYW|4|medium|216|29.54|25.68|weather|late_aircraft|carrier
EYW|5|high|156|157.63|156.77|late_aircraft|weather|carrier
EYW|5|low|639|-4.18|-5.17|late_aircraft|weather|carrier
EYW|5|medium|155|32.81|41.64|late_aircraft|weather|carrier
EYW|6|high|92|168.21|166.44|weather|late_aircraft|carrier
EYW|6|low|528|-4.13|-6.72|weather|late_aircraft|carrier
EYW|6|medium|126|31.47|31.49|weather|late_aircraft|carrier
EYW|7|high|111|180.61|176.5|late_aircraft|weather|carrier
EYW|7|low|500|-3.84|-6.56|late_aircraft|weather|carrier
EYW|7|medium|135|33.93|32.62|late_aircraft|weather|carrier
EYW|8|high|75|151.75|150.41|late_aircraft|weather|carrier
EYW|8|low|529|-7.04|-9.75|late_aircraft|weather|carrier
EYW|8|medium|88|31.19|30.89|late_aircraft|weather|carrier
EYW|9|high|16|195.63|196.69|late_aircraft|weather|carrier
EYW|9|low|590|-6.85|-8.65|late_aircraft|weather|carrier
EYW|9|medium|65|30.71|26.89|late_aircraft|weather|carrier
EYW|10|high|20|212.05|198.58|carrier|nas|late_aircraft
EYW|10|low|730|-7.43|-11.35|carrier|nas|late_aircraft
EYW|10|medium|61|31.26|24.21|carrier|nas|late_aircraft
EYW|11|high|51|151.78|147.98|late_aircraft|weather|carrier
EYW|11|low|861|-5.48|-8.07|late_aircraft|weather|carrier
EYW|11|medium|111|27.59|26.58|late_aircraft|weather|carrier
EYW|12|high|134|207.11|209.77|late_aircraft|carrier|weather
EYW|12|low|791|-5.27|-8.6|late_aircraft|carrier|weather
EYW|12|medium|178|32.94|28.72|late_aircraft|carrier|weather
FAI|1|high|29|101.76|93.45|carrier|late_aircraft|weather
FAI|1|low|200|-5.48|-9.78|carrier|late_aircraft|weather
FAI|1|medium|35|32.26|18.2|carrier|late_aircraft|weather
FAI|2|high|9|82.33|85.11|weather|late_aircraft|carrier
FAI|2|low|254|-5.85|-9.32|weather|late_aircraft|carrier
FAI|2|medium|14|30.21|22.86|weather|late_aircraft|carrier
FAI|3|high|15|103.8|101.6|late_aircraft|carrier|nas
FAI|3|low|391|-6.56|-7.44|late_aircraft|carrier|nas
FAI|3|medium|40|26.48|21.78|late_aircraft|carrier|nas
FAI|4|high|8|185.63|187.25|carrier|security|late_aircraft
FAI|4|low|333|-8.11|-13.47|carrier|security|late_aircraft
FAI|4|medium|63|35.63|25.17|carrier|security|late_aircraft
FAI|5|high|19|142.95|128.89|carrier|late_aircraft|nas
FAI|5|low|388|-7.03|-14.16|carrier|late_aircraft|nas
FAI|5|medium|64|28.41|18.28|carrier|late_aircraft|nas
FAI|6|high|29|157.38|152.17|carrier|late_aircraft|nas
FAI|6|low|452|-4.29|-7.71|carrier|late_aircraft|nas
FAI|6|medium|64|28.53|21.7|carrier|late_aircraft|nas
FAI|7|high|35|214.51|213.69|carrier|late_aircraft|weather
FAI|7|low|432|-3.69|-7.45|carrier|late_aircraft|weather
FAI|7|medium|103|29.7|21.3|carrier|late_aircraft|weather
FAI|8|high|22|129.64|120.91|late_aircraft|carrier|weather
FAI|8|low|456|-4.18|-10.53|late_aircraft|carrier|weather
FAI|8|medium|95|29.39|18.52|late_aircraft|carrier|weather
FAI|9|high|18|121.0|106.83|carrier|late_aircraft|nas
FAI|9|low|422|-5.71|-13.29|carrier|late_aircraft|nas
FAI|9|medium|71|26.34|6.77|carrier|late_aircraft|nas
FAI|10|high|9|319.33|341.63|weather|late_aircraft|carrier
FAI|10|low|340|-6.21|-6.79|weather|late_aircraft|carrier
FAI|10|medium|41|31.41|25.1|weather|late_aircraft|carrier
FAI|11|high|14|151.64|146.86|carrier|late_aircraft|weather
FAI|11|low|272|-4.17|-9.89|carrier|late_aircraft|weather
FAI|11|medium|25|25.4|12.48|carrier|late_aircraft|weather
FAI|12|high|15|149.07|147.53|late_aircraft|carrier|weather
FAI|12|low|271|-4.29|-6.78|late_aircraft|carrier|weather
FAI|12|medium|30|29.0|24.53|late_aircraft|carrier|weather
FAR|1|high|79|194.54|190.92|carrier|late_aircraft|weather
FAR|1|low|599|-4.14|-12.78|carrier|late_aircraft|weather
FAR|1|medium|81|33.77|28.28|carrier|late_aircraft|weather
FAR|2|high|46|248.5|235.41|late_aircraft|carrier|weather
FAR|2|low|684|-6.11|-19.0|late_aircraft|carrier|weather
FAR|2|medium|37|21.86|18.3|late_aircraft|carrier|weather
FAR|3|high|43|142.33|137.6|weather|carrier|late_aircraft
FAR|3|low|754|-5.82|-14.55|weather|carrier|late_aircraft
FAR|3|medium|58|30.64|17.19|weather|carrier|late_aircraft
FAR|4|high|38|144.58|139.03|weather|late_aircraft|carrier
FAR|4|low|724|-6.59|-13.18|weather|late_aircraft|carrier
FAR|4|medium|51|27.39|19.16|weather|late_aircraft|carrier
FAR|5|high|60|136.25|128.7|late_aircraft|weather|carrier
FAR|5|low|684|-4.87|-9.01|late_aircraft|weather|carrier
FAR|5|medium|72|32.78|34.34|late_aircraft|weather|carrier
FAR|6|high|102|178.65|176.96|carrier|late_aircraft|security
FAR|6|low|654|-3.4|-4.9|carrier|late_aircraft|security
FAR|6|medium|95|35.27|38.0|carrier|late_aircraft|security
FAR|7|high|85|165.06|162.06|late_aircraft|carrier|weather
FAR|7|low|657|-4.08|-6.44|late_aircraft|carrier|weather
FAR|7|medium|112|30.69|29.61|late_aircraft|carrier|weather
FAR|8|high|69|175.84|172.88|weather|carrier|late_aircraft
FAR|8|low|690|-4.83|-6.5|weather|carrier|late_aircraft
FAR|8|medium|86|30.56|30.33|weather|carrier|late_aircraft
FAR|9|high|31|152.23|141.58|weather|late_aircraft|carrier
FAR|9|low|716|-6.25|-12.62|weather|late_aircraft|carrier
FAR|9|medium|65|29.22|24.12|weather|late_aircraft|carrier
FAR|10|high|45|105.87|99.09|carrier|late_aircraft|weather
FAR|10|low|768|-6.48|-15.8|carrier|late_aircraft|weather
FAR|10|medium|50|30.22|21.22|carrier|late_aircraft|weather
FAR|11|high|55|157.67|159.87|late_aircraft|weather|carrier
FAR|11|low|685|-3.99|-8.45|late_aircraft|weather|carrier
FAR|11|medium|86|31.53|28.74|late_aircraft|weather|carrier
FAR|12|high|110|243.54|243.44|late_aircraft|carrier|weather
FAR|12|low|656|-4.36|-8.0|late_aircraft|carrier|weather
FAR|12|medium|136|29.5|23.48|late_aircraft|carrier|weather
FAT|1|high|93|121.51|114.42|carrier|late_aircraft|weather
FAT|1|low|1043|-3.88|-8.57|carrier|late_aircraft|weather
FAT|1|medium|159|31.61|24.28|carrier|late_aircraft|weather
FAT|2|high|65|150.94|141.18|security|carrier|weather
FAT|2|low|1062|-3.61|-9.01|security|carrier|weather
FAT|2|medium|130|30.37|24.75|security|carrier|weather
FAT|3|high|99|124.6|121.4|security|late_aircraft|carrier
FAT|3|low|1157|-3.93|-8.54|security|late_aircraft|carrier
FAT|3|medium|170|30.44|25.56|security|late_aircraft|carrier
FAT|4|high|91|178.91|180.15|weather|late_aircraft|carrier
FAT|4|low|1109|-3.24|-7.55|weather|late_aircraft|carrier
FAT|4|medium|137|31.91|28.23|weather|late_aircraft|carrier
FAT|5|high|109|202.26|202.92|carrier|weather|late_aircraft
FAT|5|low|1154|-2.66|-6.72|carrier|weather|late_aircraft
FAT|5|medium|202|31.85|27.37|carrier|weather|late_aircraft
FAT|6|high|92|181.75|178.39|weather|carrier|late_aircraft
FAT|6|low|1160|-2.59|-6.12|weather|carrier|late_aircraft
FAT|6|medium|228|30.01|26.38|weather|carrier|late_aircraft
FAT|7|high|134|161.63|160.07|carrier|late_aircraft|weather
FAT|7|low|1116|-2.98|-7.08|carrier|late_aircraft|weather
FAT|7|medium|207|31.7|29.78|carrier|late_aircraft|weather
FAT|8|high|104|132.2|132.0|weather|carrier|late_aircraft
FAT|8|low|1278|-3.74|-6.94|weather|carrier|late_aircraft
FAT|8|medium|146|30.74|25.55|weather|carrier|late_aircraft
FAT|9|high|63|128.57|128.45|carrier|late_aircraft|weather
FAT|9|low|1294|-4.13|-8.77|carrier|late_aircraft|weather
FAT|9|medium|139|31.41|26.06|carrier|late_aircraft|weather
FAT|10|high|60|156.67|158.53|carrier|weather|late_aircraft
FAT|10|low|1455|-3.81|-8.91|carrier|weather|late_aircraft
FAT|10|medium|143|29.57|25.87|carrier|weather|late_aircraft
FAT|11|high|82|190.62|192.51|late_aircraft|carrier|weather
FAT|11|low|1284|-3.68|-8.3|late_aircraft|carrier|weather
FAT|11|medium|160|30.43|25.75|late_aircraft|carrier|weather
FAT|12|high|167|172.29|172.02|weather|carrier|late_aircraft
FAT|12|low|1100|-2.26|-7.11|weather|carrier|late_aircraft
FAT|12|medium|268|31.67|28.42|weather|carrier|late_aircraft
FAY|1|high|15|153.53|158.67|weather|late_aircraft|carrier
FAY|1|low|140|-4.16|-10.51|weather|late_aircraft|carrier
FAY|1|medium|13|27.54|22.42|weather|late_aircraft|carrier
FAY|2|high|2|194.0|158.0|carrier|late_aircraft|nas
FAY|2|low|141|-4.69|-17.49|carrier|late_aircraft|nas
FAY|2|medium|14|28.21|18.57|carrier|late_aircraft|nas
FAY|3|high|9|125.78|115.56|weather|late_aircraft|nas
FAY|3|low|113|-5.41|-12.41|weather|late_aircraft|nas
FAY|3|medium|17|29.71|35.88|weather|late_aircraft|nas
FAY|4|high|2|456.5|466.0|carrier|late_aircraft|nas
FAY|4|low|108|-3.34|-9.34|carrier|late_aircraft|nas
FAY|4|medium|11|22.55|11.82|carrier|late_aircraft|nas
FAY|5|high|19|146.16|142.26|carrier|late_aircraft|weather
FAY|5|low|121|-2.34|-7.4|carrier|late_aircraft|weather
FAY|5|medium|5|30.2|27.4|carrier|late_aircraft|weather
FAY|6|high|10|214.0|214.0|carrier|late_aircraft|weather
FAY|6|low|189|-6.96|-14.86|carrier|late_aircraft|weather
FAY|6|medium|11|26.91|19.36|carrier|late_aircraft|weather
FAY|7|high|17|171.18|173.24|carrier|weather|nas
FAY|7|low|110|-4.75|-11.81|carrier|weather|nas
FAY|7|medium|11|26.82|38.64|carrier|weather|nas
FAY|8|high|15|151.13|162.92|late_aircraft|carrier|weather
FAY|8|low|143|-4.88|-4.99|late_aircraft|carrier|weather
FAY|8|medium|9|26.89|29.89|late_aircraft|carrier|weather
FAY|9|high|23|313.52|319.09|weather|carrier|late_aircraft
FAY|9|low|233|-6.39|-4.62|weather|carrier|late_aircraft
FAY|9|medium|26|32.73|32.19|weather|carrier|late_aircraft
FAY|10|high|20|225.9|214.75|carrier|late_aircraft|nas
