origin|month|cause|avg_minutes|rank_pos
EGE|5|weather_delay|109.0|1
EGE|5|nas_delay|102.6667|2
EGE|5|carrier_delay|70.6471|3
EGE|6|weather_delay|117.8|1
EGE|6|late_aircraft_delay|105.0357|2
EGE|6|nas_delay|61.5556|3
EGE|7|late_aircraft_delay|72.5333|1
EGE|7|carrier_delay|57.6852|2
EGE|7|weather_delay|34.0|3
EGE|8|late_aircraft_delay|181.0571|1
EGE|8|weather_delay|173.75|2
EGE|8|carrier_delay|51.8667|3
EGE|9|weather_delay|59.0|1
EGE|9|nas_delay|35.5|2
EGE|9|late_aircraft_delay|28.3333|3
EGE|10|late_aircraft_delay|56.625|1
EGE|10|carrier_delay|39.7222|2
EGE|10|nas_delay|31.0|3
EGE|11|late_aircraft_delay|79.9375|1
EGE|11|weather_delay|54.8|2
EGE|11|carrier_delay|37.25|3
EGE|12|late_aircraft_delay|89.1682|1
EGE|12|carrier_delay|80.1651|2
EGE|12|weather_delay|74.0|3
EKO|1|weather_delay|174.0|1
EKO|1|carrier_delay|81.5|2
EKO|1|nas_delay|53.0|3
EKO|2|weather_delay|110.0|1
EKO|3|carrier_delay|37.5|1
EKO|3|nas_delay|32.5|2
EKO|3|weather_delay|6.0|3
EKO|4|carrier_delay|30.5|1
EKO|6|carrier_delay|122.1429|1
EKO|7|carrier_delay|557.0|1
EKO|8|weather_delay|26.0|1
EKO|8|carrier_delay|19.0|2
EKO|9|carrier_delay|88.0|1
EKO|12|carrier_delay|21.0|1
ELM|1|carrier_delay|223.6296|1
ELM|1|weather_delay|146.9091|2
ELM|1|late_aircraft_delay|119.0|3
ELM|2|carrier_delay|41.5|1
ELM|2|weather_delay|27.6|2
ELM|2|late_aircraft_delay|20.3|3
ELM|3|carrier_delay|260.3333|1
ELM|3|weather_delay|245.0|2
ELM|3|late_aircraft_delay|71.0|3
ELM|4|late_aircraft_delay|264.0|1
ELM|4|nas_delay|185.25|2
ELM|4|weather_delay|174.3333|3
ELM|5|weather_delay|222.3333|1
ELM|5|late_aircraft_delay|158.0|2
ELM|5|carrier_delay|46.5294|3
ELM|6|carrier_delay|128.4643|1
ELM|6|late_aircraft_delay|112.0|2
ELM|6|weather_delay|90.3571|3
ELM|7|weather_delay|97.0|1
ELM|7|carrier_delay|77.7586|2
ELM|7|late_aircraft_delay|35.4|3
ELM|8|late_aircraft_delay|95.8|1
ELM|8|nas_delay|72.0|2
ELM|8|carrier_delay|50.5833|3
ELM|9|weather_delay|182.5|1
ELM|9|carrier_delay|58.6667|2
ELM|9|late_aircraft_delay|29.6667|3
ELM|10|weather_delay|164.5|1
ELM|10|late_aircraft_delay|130.1111|2
ELM|10|carrier_delay|72.5385|3
ELM|11|carrier_delay|94.6471|1
ELM|11|late_aircraft_delay|86.6667|2
ELM|11|security_delay|30.0|3
ELM|12|carrier_delay|119.3|1
ELM|12|weather_delay|87.5|2
ELM|12|late_aircraft_delay|35.75|3
ELP|1|late_aircraft_delay|51.3411|1
ELP|1|carrier_delay|50.0884|2
ELP|1|weather_delay|40.2222|3
ELP|2|carrier_delay|71.2473|1
ELP|2|late_aircraft_delay|59.0584|2
ELP|2|nas_delay|22.991|3
ELP|3|carrier_delay|48.5465|1
ELP|3|late_aircraft_delay|45.3545|2
ELP|3|weather_delay|41.4545|3
ELP|4|weather_delay|89.3478|1
ELP|4|carrier_delay|53.3193|2
ELP|4|late_aircraft_delay|44.0833|3
ELP|5|weather_delay|80.1944|1
ELP|5|late_aircraft_delay|57.2052|2
ELP|5|carrier_delay|41.22|3
ELP|6|weather_delay|57.4|1
ELP|6|late_aircraft_delay|53.5766|2
ELP|6|carrier_delay|38.4869|3
ELP|7|late_aircraft_delay|58.861|1
ELP|7|carrier_delay|46.299|2
ELP|7|weather_delay|45.8|3
ELP|8|weather_delay|71.0909|1
ELP|8|late_aircraft_delay|61.1922|2
ELP|8|carrier_delay|37.9914|3
ELP|9|late_aircraft_delay|65.3377|1
ELP|9|carrier_delay|42.7963|2
ELP|9|nas_delay|19.7957|3
ELP|10|carrier_delay|68.6636|1
ELP|10|weather_delay|57.0|2
ELP|10|late_aircraft_delay|49.7568|3
ELP|11|weather_delay|77.1765|1
ELP|11|late_aircraft_delay|51.4105|2
ELP|11|carrier_delay|38.8521|3
ELP|12|weather_delay|80.8182|1
ELP|12|late_aircraft_delay|64.7846|2
ELP|12|carrier_delay|49.2312|3
ESC|1|carrier_delay|89.0769|1
ESC|1|nas_delay|17.3333|2
ESC|1|weather_delay|7.0|3
ESC|2|carrier_delay|64.5|1
ESC|3|weather_delay|152.6667|1
ESC|3|carrier_delay|144.8571|2
ESC|3|nas_delay|4.0|3
ESC|4|weather_delay|195.0|1
ESC|4|carrier_delay|79.5|2
ESC|4|nas_delay|3.0|3
ESC|5|carrier_delay|54.4|1
ESC|5|weather_delay|46.0|2
ESC|5|nas_delay|13.5|3
ESC|6|carrier_delay|96.2105|1
ESC|6|weather_delay|19.0|2
ESC|6|nas_delay|14.7778|3
ESC|7|weather_delay|411.0|1
ESC|7|carrier_delay|150.0|2
ESC|7|nas_delay|34.1111|3
ESC|8|carrier_delay|99.1818|1
ESC|8|weather_delay|28.4|2
ESC|8|nas_delay|12.5|3
ESC|9|carrier_delay|292.5|1
ESC|9|weather_delay|33.25|2
ESC|9|nas_delay|11.0|3
ESC|10|carrier_delay|65.8462|1
ESC|11|weather_delay|191.0|1
ESC|11|carrier_delay|68.2308|2
ESC|12|carrier_delay|84.5217|1
ESC|12|nas_delay|20.125|2
EUG|1|weather_delay|129.6667|1
EUG|1|carrier_delay|89.3882|2
EUG|1|late_aircraft_delay|86.0714|3
EUG|2|weather_delay|117.2727|1
EUG|2|carrier_delay|92.8947|2
EUG|2|late_aircraft_delay|65.0455|3
EUG|3|late_aircraft_delay|75.963|1
EUG|3|carrier_delay|49.75|2
EUG|3|nas_delay|41.1215|3
EUG|4|weather_delay|154.4|1
EUG|4|carrier_delay|50.5397|2
EUG|4|nas_delay|35.4583|3
EUG|5|weather_delay|112.5|1
EUG|5|late_aircraft_delay|45.6452|2
EUG|5|carrier_delay|38.3929|3
EUG|6|carrier_delay|46.633|1
EUG|6|late_aircraft_delay|39.875|2
EUG|6|nas_delay|26.1887|3
EUG|7|weather_delay|413.5|1
EUG|7|late_aircraft_delay|67.7791|2
EUG|7|carrier_delay|60.5378|3
EUG|8|carrier_delay|54.7439|1
EUG|8|late_aircraft_delay|32.0|2
EUG|8|weather_delay|21.0|3
EUG|9|late_aircraft_delay|89.9184|1
EUG|9|carrier_delay|57.3289|2
EUG|9|weather_delay|47.8|3
EUG|10|weather_delay|157.0|1
EUG|10|carrier_delay|106.8182|2
EUG|10|late_aircraft_delay|72.1026|3
EUG|11|carrier_delay|109.589|1
EUG|11|late_aircraft_delay|53.7922|2
EUG|11|nas_delay|38.0976|3
EUG|12|carrier_delay|77.9219|1
EUG|12|weather_delay|61.4375|2
EUG|12|late_aircraft_delay|59.225|3
EVV|1|carrier_delay|74.2381|1
EVV|1|late_aircraft_delay|71.0312|2
EVV|1|weather_delay|62.9091|3
EVV|2|late_aircraft_delay|41.2143|1
EVV|2|carrier_delay|19.8182|2
EVV|2|nas_delay|17.05|3
EVV|3|carrier_delay|141.6087|1
EVV|3|nas_delay|56.0|2
EVV|3|weather_delay|40.6667|3
EVV|4|weather_delay|161.125|1
EVV|4|late_aircraft_delay|60.9167|2
EVV|4|carrier_delay|53.1667|3
EVV|5|late_aircraft_delay|107.75|1
EVV|5|weather_delay|90.6364|2
EVV|5|carrier_delay|76.5|3
EVV|6|late_aircraft_delay|50.3864|1
EVV|6|carrier_delay|43.5294|2
EVV|6|weather_delay|37.7059|3
EVV|7|carrier_delay|87.4737|1
EVV|7|late_aircraft_delay|44.7843|2
EVV|7|nas_delay|34.2812|3
EVV|8|weather_delay|82.8333|1
EVV|8|late_aircraft_delay|39.0741|2
EVV|8|carrier_delay|33.1111|3
EVV|9|late_aircraft_delay|77.6|1
EVV|9|carrier_delay|54.5217|2
EVV|9|weather_delay|39.1429|3
EVV|10|carrier_delay|178.9412|1
EVV|10|late_aircraft_delay|83.0|2
EVV|10|weather_delay|50.0|3
EVV|11|weather_delay|293.6|1
EVV|11|carrier_delay|61.5556|2
EVV|11|late_aircraft_delay|59.7778|3
EVV|12|carrier_delay|101.7083|1
EVV|12|nas_delay|35.4474|2
EVV|12|late_aircraft_delay|31.95|3
EWN|7|late_aircraft_delay|153.5556|1
EWN|7|weather_delay|122.0|2
EWN|7|nas_delay|73.8|3
EWN|8|carrier_delay|181.3333|1
EWN|8|late_aircraft_delay|57.3333|2
EWN|8|weather_delay|4.0|3
EWN|9|late_aircraft_delay|132.0|1
EWN|9|nas_delay|27.0|2
EWR|1|late_aircraft_delay|65.4864|1
EWR|1|weather_delay|51.8862|2
EWR|1|carrier_delay|35.7078|3
EWR|2|late_aircraft_delay|52.138|1
EWR|2|weather_delay|45.4342|2
EWR|2|carrier_delay|36.3821|3
EWR|3|weather_delay|78.9811|1
EWR|3|late_aircraft_delay|60.9362|2
EWR|3|carrier_delay|38.3686|3
EWR|4|weather_delay|70.558|1
EWR|4|late_aircraft_delay|63.5902|2
EWR|4|carrier_delay|37.9304|3
EWR|5|late_aircraft_delay|61.5604|1
EWR|5|weather_delay|61.1449|2
EWR|5|nas_delay|33.0742|3
EWR|6|weather_delay|114.3855|1
EWR|6|late_aircraft_delay|73.7064|2
EWR|6|carrier_delay|42.1847|3
EWR|7|weather_delay|86.6938|1
EWR|7|late_aircraft_delay|77.3456|2
EWR|7|carrier_delay|47.0003|3
EWR|8|weather_delay|144.929|1
EWR|8|late_aircraft_delay|70.8842|2
EWR|8|carrier_delay|43.9221|3
EWR|9|weather_delay|84.1034|1
EWR|9|late_aircraft_delay|59.1209|2
EWR|9|carrier_delay|40.009|3
EWR|10|weather_delay|190.5|1
EWR|10|late_aircraft_delay|55.2347|2
EWR|10|carrier_delay|40.0035|3
EWR|11|weather_delay|116.625|1
EWR|11|late_aircraft_delay|58.3802|2
EWR|11|carrier_delay|29.5405|3
EWR|12|weather_delay|66.8214|1
EWR|12|late_aircraft_delay|55.2568|2
EWR|12|carrier_delay|30.8681|3
EYW|1|late_aircraft_delay|69.75|1
EYW|1|carrier_delay|34.2438|2
EYW|1|nas_delay|30.8322|3
EYW|2|late_aircraft_delay|78.3855|1
EYW|2|weather_delay|68.7895|2
EYW|2|carrier_delay|50.4309|3
EYW|3|weather_delay|91.7568|1
EYW|3|late_aircraft_delay|72.6635|2
EYW|3|carrier_delay|42.2717|3
EYW|4|weather_delay|61.3333|1
EYW|4|late_aircraft_delay|48.3191|2
EYW|4|carrier_delay|36.0362|3
EYW|5|late_aircraft_delay|83.9304|1
EYW|5|weather_delay|75.0698|2
EYW|5|carrier_delay|23.5521|3
EYW|6|weather_delay|77.4828|1
EYW|6|late_aircraft_delay|56.6084|2
EYW|6|carrier_delay|55.7857|3
EYW|7|late_aircraft_delay|73.4278|1
EYW|7|weather_delay|67.7143|2
EYW|7|carrier_delay|54.5039|3
EYW|8|late_aircraft_delay|69.0672|1
EYW|8|weather_delay|49.1304|2
EYW|8|carrier_delay|37.9412|3
EYW|9|late_aircraft_delay|67.5|1
EYW|9|weather_delay|46.3333|2
EYW|9|carrier_delay|22.2791|3
EYW|10|carrier_delay|65.6667|1
EYW|10|nas_delay|49.2308|2
EYW|10|late_aircraft_delay|48.6512|3
EYW|11|late_aircraft_delay|57.9911|1
EYW|11|weather_delay|36.0|2
EYW|11|carrier_delay|33.6923|3
EYW|12|late_aircraft_delay|74.4978|1
EYW|12|carrier_delay|56.486|2
EYW|12|weather_delay|56.1333|3
FAI|1|carrier_delay|60.9286|1
FAI|1|late_aircraft_delay|56.4211|2
FAI|1|weather_delay|26.6667|3
FAI|2|weather_delay|63.2|1
FAI|2|late_aircraft_delay|57.2|2
FAI|2|carrier_delay|41.0|3
FAI|3|late_aircraft_delay|51.5161|1
FAI|3|carrier_delay|27.2941|2
FAI|3|nas_delay|14.5278|3
FAI|4|carrier_delay|73.8889|1
FAI|4|security_delay|43.0|2
FAI|4|late_aircraft_delay|36.875|3
FAI|5|carrier_delay|61.0|1
FAI|5|late_aircraft_delay|38.3846|2
FAI|5|nas_delay|9.1875|3
FAI|6|carrier_delay|57.2917|1
FAI|6|late_aircraft_delay|55.52|2
FAI|6|nas_delay|14.1316|3
FAI|7|carrier_delay|88.2537|1
FAI|7|late_aircraft_delay|48.087|2
FAI|7|weather_delay|39.0|3
FAI|8|late_aircraft_delay|50.0357|1
FAI|8|carrier_delay|37.3529|2
FAI|8|weather_delay|28.6|3
FAI|9|carrier_delay|72.8125|1
FAI|9|late_aircraft_delay|46.1|2
FAI|9|nas_delay|14.1667|3
FAI|10|weather_delay|339.0|1
FAI|10|late_aircraft_delay|55.8333|2
FAI|10|carrier_delay|34.3571|3
FAI|11|carrier_delay|82.1|1
FAI|11|late_aircraft_delay|44.7273|2
FAI|11|weather_delay|38.2|3
FAI|12|late_aircraft_delay|80.2143|1
FAI|12|carrier_delay|61.5909|2
FAI|12|weather_delay|52.5|3
FAR|1|carrier_delay|95.3906|1
FAR|1|late_aircraft_delay|93.5062|2
FAR|1|weather_delay|82.0312|3
FAR|2|late_aircraft_delay|179.5417|1
FAR|2|carrier_delay|130.0|2
FAR|2|weather_delay|101.875|3
FAR|3|weather_delay|80.4444|1
FAR|3|carrier_delay|58.425|2
FAR|3|late_aircraft_delay|44.8205|3
FAR|4|weather_delay|152.0|1
FAR|4|late_aircraft_delay|53.5|2
FAR|4|carrier_delay|50.1404|3
FAR|5|late_aircraft_delay|70.8644|1
FAR|5|weather_delay|68.875|2
FAR|5|carrier_delay|51.2059|3
FAR|6|carrier_delay|98.5455|1
FAR|6|late_aircraft_delay|93.6267|2
FAR|6|security_delay|77.0|3
FAR|7|late_aircraft_delay|81.2051|1
FAR|7|carrier_delay|77.5862|2
FAR|7|weather_delay|42.2|3
FAR|8|weather_delay|111.3|1
FAR|8|carrier_delay|88.3452|2
FAR|8|late_aircraft_delay|66.5686|3
FAR|9|weather_delay|141.25|1
FAR|9|late_aircraft_delay|78.3784|2
FAR|9|carrier_delay|34.6613|3
FAR|10|carrier_delay|60.1538|1
FAR|10|late_aircraft_delay|41.6|2
FAR|10|weather_delay|40.2857|3
FAR|11|late_aircraft_delay|65.9815|1
FAR|11|weather_delay|62.5526|2
FAR|11|carrier_delay|54.859|3
FAR|12|late_aircraft_delay|131.0526|1
FAR|12|carrier_delay|89.8889|2
FAR|12|weather_delay|86.1324|3
FAT|1|carrier_delay|63.084|1
FAT|1|late_aircraft_delay|45.8174|2
FAT|1|weather_delay|38.619|3
FAT|2|security_delay|245.0|1
FAT|2|carrier_delay|61.9674|2
FAT|2|weather_delay|55.0|3
FAT|3|security_delay|61.85|1
FAT|3|late_aircraft_delay|53.2276|2
FAT|3|carrier_delay|42.4196|3
FAT|4|weather_delay|287.3077|1
FAT|4|late_aircraft_delay|77.6939|2
FAT|4|carrier_delay|50.8843|3
FAT|5|carrier_delay|82.717|1
FAT|5|weather_delay|79.2727|2
FAT|5|late_aircraft_delay|65.45|3
FAT|6|weather_delay|206.6364|1
FAT|6|carrier_delay|61.5761|2
FAT|6|late_aircraft_delay|41.474|3
FAT|7|carrier_delay|71.1478|1
FAT|7|late_aircraft_delay|61.9662|2
FAT|7|weather_delay|34.5|3
FAT|8|weather_delay|154.0|1
FAT|8|carrier_delay|60.7518|2
FAT|8|late_aircraft_delay|56.2627|3
FAT|9|carrier_delay|55.7717|1
FAT|9|late_aircraft_delay|47.9091|2
FAT|9|weather_delay|46.9|3
FAT|10|carrier_delay|58.7456|1
FAT|10|weather_delay|52.7778|2
FAT|10|late_aircraft_delay|52.5698|3
FAT|11|late_aircraft_delay|78.7379|1
FAT|11|carrier_delay|64.4583|2
FAT|11|weather_delay|50.1667|3
FAT|12|weather_delay|133.54|1
FAT|12|carrier_delay|63.9301|2
FAT|12|late_aircraft_delay|49.7178|3
FAY|1|weather_delay|105.5|1
FAY|1|late_aircraft_delay|55.6667|2
FAY|1|carrier_delay|54.7059|3
FAY|2|carrier_delay|50.1111|1
FAY|2|late_aircraft_delay|20.3333|2
FAY|2|nas_delay|12.6667|3
FAY|3|weather_delay|135.6667|1
FAY|3|late_aircraft_delay|63.5455|2
FAY|3|nas_delay|40.625|3
FAY|4|carrier_delay|428.0|1
FAY|4|late_aircraft_delay|30.2|2
FAY|4|nas_delay|12.6|3
FAY|5|carrier_delay|192.6667|1
FAY|5|late_aircraft_delay|61.5714|2
FAY|5|weather_delay|33.3333|3
FAY|6|carrier_delay|148.6364|1
FAY|6|late_aircraft_delay|92.0|2
FAY|6|weather_delay|54.0|3
FAY|7|carrier_delay|132.3684|1
FAY|7|weather_delay|58.2|2
FAY|7|nas_delay|24.5|3
FAY|8|late_aircraft_delay|116.4444|1
FAY|8|carrier_delay|55.2381|2
FAY|8|weather_delay|49.6667|3
FAY|9|weather_delay|158.7143|1
FAY|9|carrier_delay|149.6061|2
FAY|9|late_aircraft_delay|61.2667|3
FAY|10|carrier_delay|178.4211|1
FAY|10|late_aircraft_delay|88.4615|2
FAY|10|nas_delay|19.0|3
FAY|11|carrier_delay|182.1538|1
FAY|11|late_aircraft_delay|32.1667|2
FAY|11|nas_delay|15.5833|3
FAY|12|carrier_delay|60.7778|1
FAY|12|late_aircraft_delay|55.0|2
FAY|12|nas_delay|16.3636|3
FCA|1|carrier_delay|81.7755|1
FCA|1|weather_delay|71.1481|2
FCA|1|late_aircraft_delay|65.6129|3
FCA|2|late_aircraft_delay|108.6154|1
FCA|2|weather_delay|88.0|2
FCA|2|nas_delay|31.9692|3
FCA|3|carrier_delay|135.2308|1
FCA|3|late_aircraft_delay|55.6667|2
FCA|3|nas_delay|29.9545|3
FCA|4|carrier_delay|68.913|1
FCA|4|nas_delay|23.0|2
FCA|4|late_aircraft_delay|22.75|3
FCA|5|weather_delay|70.1429|1
FCA|5|late_aircraft_delay|57.2121|2
FCA|5|carrier_delay|55.4194|3
FCA|6|late_aircraft_delay|87.8846|1
FCA|6|carrier_delay|39.3443|2
FCA|6|nas_delay|37.4615|3
FCA|7|late_aircraft_delay|85.4556|1
FCA|7|weather_delay|66.7273|2
FCA|7|carrier_delay|58.3596|3
FCA|8|carrier_delay|59.64|1
FCA|8|weather_delay|58.0|2
FCA|8|late_aircraft_delay|54.7843|3
FCA|9|late_aircraft_delay|44.5517|1
FCA|9|carrier_delay|41.1351|2
FCA|9|weather_delay|32.0|3
FCA|10|late_aircraft_delay|89.2222|1
FCA|10|carrier_delay|71.0|2
FCA|10|weather_delay|17.5|3
FCA|11|carrier_delay|69.6842|1
FCA|11|late_aircraft_delay|48.1538|2
FCA|11|weather_delay|27.5556|3
FCA|12|weather_delay|125.8571|1
FCA|12|late_aircraft_delay|102.5769|2
FCA|12|carrier_delay|37.6905|3
FLG|1|carrier_delay|128.8966|1
FLG|1|weather_delay|69.8182|2
FLG|1|late_aircraft_delay|34.0|3
FLG|2|weather_delay|167.2857|1
FLG|2|carrier_delay|76.7895|2
FLG|2|late_aircraft_delay|35.5714|3
FLG|3|carrier_delay|162.32|1
FLG|3|late_aircraft_delay|142.5|2
FLG|3|weather_delay|126.6364|3
FLG|4|carrier_delay|92.5833|1
FLG|4|late_aircraft_delay|66.25|2
FLG|4|nas_delay|18.8261|3
FLG|5|carrier_delay|151.6667|1
FLG|5|weather_delay|136.0|2
FLG|5|late_aircraft_delay|38.5|3
FLG|6|carrier_delay|127.7941|1
FLG|6|late_aircraft_delay|68.0|2
FLG|6|weather_delay|42.0|3
FLG|7|weather_delay|115.5|1
FLG|7|carrier_delay|85.0|2
FLG|7|nas_delay|16.8235|3
FLG|8|carrier_delay|86.6875|1
FLG|8|late_aircraft_delay|48.3333|2
FLG|8|nas_delay|2.8|3
FLG|9|carrier_delay|162.2667|1
FLG|9|weather_delay|103.0|2
FLG|9|nas_delay|29.4|3
FLG|10|weather_delay|222.8|1
FLG|10|carrier_delay|111.2128|2
FLG|10|late_aircraft_delay|48.7059|3
FLG|11|weather_delay|106.25|1
FLG|11|carrier_delay|99.1304|2
FLG|11|late_aircraft_delay|59.44|3
FLG|12|carrier_delay|159.9286|1
FLG|12|weather_delay|77.5|2
FLG|12|late_aircraft_delay|32.6154|3
FLL|1|weather_delay|132.3596|1
FLL|1|late_aircraft_delay|48.0527|2
FLL|1|carrier_delay|35.7478|3
FLL|2|late_aircraft_delay|51.8779|1
FLL|2|weather_delay|42.7817|2
FLL|2|carrier_delay|37.3047|3
FLL|3|weather_delay|61.2603|1
FLL|3|late_aircraft_delay|58.5681|2
FLL|3|carrier_delay|40.6541|3
FLL|4|late_aircraft_delay|60.2701|1
FLL|4|carrier_delay|42.4671|2
FLL|4|weather_delay|37.6875|3
FLL|5|weather_delay|80.9885|1
FLL|5|late_aircraft_delay|57.4341|2
FLL|5|carrier_delay|34.7777|3
FLL|6|weather_delay|56.7241|1
FLL|6|late_aircraft_delay|49.6466|2
FLL|6|carrier_delay|34.9289|3
FLL|7|late_aircraft_delay|52.6237|1
FLL|7|carrier_delay|40.524|2
FLL|7|weather_delay|33.2366|3
FLL|8|late_aircraft_delay|54.4587|1
FLL|8|weather_delay|44.9867|2
FLL|8|carrier_delay|38.985|3
FLL|9|late_aircraft_delay|43.4347|1
FLL|9|weather_delay|38.3639|2
FLL|9|carrier_delay|37.4006|3
FLL|10|late_aircraft_delay|46.4581|1
FLL|10|carrier_delay|40.4785|2
FLL|10|weather_delay|29.4651|3
FLL|11|carrier_delay|45.7229|1
FLL|11|late_aircraft_delay|42.6464|2
FLL|11|nas_delay|35.1281|3
FLL|12|late_aircraft_delay|54.7172|1
FLL|12|carrier_delay|32.9651|2
FLL|12|weather_delay|29.234|3
FNT|1|weather_delay|106.9|1
FNT|1|late_aircraft_delay|91.0|2
FNT|1|carrier_delay|52.9259|3
FNT|2|carrier_delay|55.9|1
FNT|2|nas_delay|30.1034|2
FNT|2|late_aircraft_delay|29.9|3
FNT|3|late_aircraft_delay|63.7941|1
FNT|3|nas_delay|46.8039|2
FNT|3|carrier_delay|40.2727|3
FNT|4|nas_delay|163.5385|1
FNT|4|carrier_delay|91.2|2
FNT|4|late_aircraft_delay|88.9|3
FNT|5|carrier_delay|128.6071|1
FNT|5|late_aircraft_delay|60.5556|2
FNT|5|weather_delay|49.4|3
FNT|6|weather_delay|104.7059|1
FNT|6|carrier_delay|100.8571|2
FNT|6|late_aircraft_delay|63.6364|3
FNT|7|weather_delay|342.75|1
FNT|7|carrier_delay|120.1351|2
FNT|7|late_aircraft_delay|105.0588|3
FNT|8|late_aircraft_delay|96.0476|1
FNT|8|weather_delay|89.0|2
FNT|8|nas_delay|67.4865|3
FNT|9|weather_delay|65.25|1
FNT|9|late_aircraft_delay|56.1111|2
FNT|9|carrier_delay|35.7778|3
FNT|10|carrier_delay|82.52|1
FNT|10|late_aircraft_delay|46.9333|2
FNT|10|weather_delay|39.0|3
FNT|11|carrier_delay|109.5556|1
FNT|11|late_aircraft_delay|77.875|2
FNT|11|weather_delay|49.6|3
FNT|12|late_aircraft_delay|56.0385|1
FNT|12|nas_delay|42.4058|2
FNT|12|carrier_delay|34.0714|3
FOD|1|weather_delay|144.0|1
FOD|1|carrier_delay|129.4|2
FOD|1|late_aircraft_delay|53.0|3
FOD|2|late_aircraft_delay|51.5|1
FOD|2|weather_delay|47.0|2
FOD|3|carrier_delay|350.1667|1
FOD|3|late_aircraft_delay|141.0769|2
FOD|3|weather_delay|50.3333|3
FOD|4|late_aircraft_delay|61.8889|1
FOD|4|nas_delay|4.0|2
FOD|5|late_aircraft_delay|135.5556|1
FOD|5|nas_delay|80.4286|2
FOD|5|carrier_delay|23.0|3
FOD|6|carrier_delay|504.0|1
FOD|6|late_aircraft_delay|67.4375|2
FOD|6|nas_delay|32.0|3
FOD|7|late_aircraft_delay|202.0526|1
FOD|7|carrier_delay|81.0|2
FOD|7|nas_delay|30.8889|3
FOD|8|late_aircraft_delay|101.64|1
FOD|8|nas_delay|15.6667|2
FOD|9|late_aircraft_delay|165.0588|1
FOD|9|carrier_delay|38.3333|2
FOD|9|nas_delay|13.0833|3
FOD|10|carrier_delay|175.0|1
FOD|10|late_aircraft_delay|45.0|2
FOD|10|nas_delay|12.8|3
FOD|11|late_aircraft_delay|100.6|1
FOD|11|carrier_delay|71.7143|2
FOD|11|nas_delay|17.75|3
FOD|12|late_aircraft_delay|84.9091|1
FOD|12|carrier_delay|32.0|2
FOD|12|nas_delay|24.7143|3
FSD|1|security_delay|136.0|1
FSD|1|carrier_delay|76.939|2
FSD|1|weather_delay|54.1905|3
FSD|2|carrier_delay|89.4444|1
FSD|2|weather_delay|58.8421|2
FSD|2|late_aircraft_delay|57.4375|3
FSD|3|late_aircraft_delay|143.087|1
FSD|3|weather_delay|76.5|2
FSD|3|carrier_delay|30.625|3
FSD|4|carrier_delay|62.8125|1
FSD|4|weather_delay|44.4444|2
FSD|4|late_aircraft_delay|40.4783|3
FSD|5|late_aircraft_delay|87.6119|1
FSD|5|carrier_delay|75.7538|2
FSD|5|nas_delay|40.5|3
FSD|6|late_aircraft_delay|81.6667|1
FSD|6|weather_delay|63.3333|2
FSD|6|security_delay|58.0|3
FSD|7|late_aircraft_delay|62.8247|1
FSD|7|carrier_delay|60.5|2
FSD|7|weather_delay|25.0556|3
FSD|8|carrier_delay|84.4535|1
FSD|8|late_aircraft_delay|55.7241|2
FSD|8|weather_delay|33.3704|3
FSD|9|weather_delay|42.875|1
FSD|9|late_aircraft_delay|39.5312|2
FSD|9|carrier_delay|37.0328|3
FSD|10|carrier_delay|38.6786|1
FSD|10|late_aircraft_delay|37.7436|2
FSD|10|nas_delay|19.68|3
FSD|11|weather_delay|66.1667|1
FSD|11|late_aircraft_delay|60.4062|2
FSD|11|carrier_delay|49.069|3
FSD|12|weather_delay|110.3125|1
FSD|12|late_aircraft_delay|95.0111|2
FSD|12|carrier_delay|59.2049|3
FSM|1|carrier_delay|164.3333|1
FSM|1|weather_delay|96.9091|2
FSM|1|late_aircraft_delay|54.6364|3
FSM|2|weather_delay|74.0|1
FSM|2|nas_delay|20.4333|2
FSM|2|late_aircraft_delay|19.0909|3
FSM|3|carrier_delay|95.4286|1
FSM|3|late_aircraft_delay|68.0|2
FSM|3|weather_delay|24.1|3
FSM|4|weather_delay|81.7333|1
FSM|4|late_aircraft_delay|28.3|2
FSM|4|nas_delay|27.6667|3
FSM|5|weather_delay|70.3125|1
FSM|5|late_aircraft_delay|58.9545|2
FSM|5|carrier_delay|31.25|3
FSM|6|carrier_delay|55.0667|1
FSM|6|late_aircraft_delay|54.8182|2
FSM|6|weather_delay|49.25|3
FSM|7|late_aircraft_delay|63.7742|1
FSM|7|carrier_delay|61.4706|2
FSM|7|weather_delay|41.2857|3
FSM|8|nas_delay|66.8333|1
FSM|8|weather_delay|60.6|2
FSM|8|carrier_delay|39.0|3
FSM|9|late_aircraft_delay|42.4286|1
FSM|9|nas_delay|41.375|2
FSM|9|carrier_delay|12.7143|3
FSM|10|weather_delay|124.0|1
FSM|10|carrier_delay|34.6|2
FSM|10|nas_delay|21.75|3
FSM|11|nas_delay|50.75|1
FSM|11|late_aircraft_delay|33.1429|2
FSM|11|carrier_delay|14.0|3
FSM|12|late_aircraft_delay|112.1|1
FSM|12|weather_delay|48.8333|2
FSM|12|nas_delay|47.375|3
FWA|1|late_aircraft_delay|76.3|1
FWA|1|carrier_delay|69.5488|2
FWA|1|weather_delay|51.4|3
FWA|2|carrier_delay|81.9524|1
FWA|2|weather_delay|67.6667|2
FWA|2|late_aircraft_delay|66.9286|3
FWA|3|weather_delay|100.3|1
FWA|3|carrier_delay|74.5536|2
